"sen_id";"sen_hash";"sen_quotes";"sen_maj";"sen_words";"sen_sentence";"sen_en_p";"sen_en_o";"sen_en_full";"sen_checked";"sen_checked_date"
"4295";"ee784d0e48685252bd652bc204d75c42";"0";"0";"37";"Et l'exécutif est au taquet : dans une circulaire du 26 février, la chancellerie a demandé aux présidents des cours d'appel et des tribunaux de grande instance de lui communiquer toutes les décisions relatives au barème d'indemnités";"0";"0";"0";"1";"2019-07-30 16:16:19"
"4297";"ad05b92daee9f4e394e709d63f2f7a2d";"0";"0";"12";"La plus haute juridiction mettra-t-elle un terme à ce feuilleton juridique ?";"0";"0";"0";"1";"2019-07-30 16:16:24"
"4298";"81fe7f5478c11037d5e7a20952a765c6";"0";"0";"16";"Avant de statuer sur le fond, elle doit d'abord décider si elle en a la compétence";"0";"0";"0";"1";"2019-07-30 16:16:26"
"4299";"b8c4b7ac92f4664a770a6c4b81882185";"0";"2";"34";"""Jusqu'à présent, elle refusait de rendre des avis sur les questions de conventionnalité, mais tout le monde pense qu'elle va opérer un revirement, analyse Savine Bernard, avocate en droit du travail (défense des salariés)";"1";"1";"1";"1";"2019-07-30 16:34:27"
"4300";"7a59e05ce5a673637de2c403334fcca7";"0";"0";"9";"Et on se doute que cela fera ensuite jurisprudence";"0";"0";"0";"1";"2019-07-30 16:16:28"
"4301";"136f16522a65b71b7c87dd2c27bdf08a";"0";"0";"16";"Le rôle du juge n'est pas de dire si c'est une bonne ou une mauvaise mesure";"0";"0";"0";"1";"2019-07-30 16:16:31"
"4302";"7db44157533faf92c24d26011ce8d0b2";"0";"0";"24";"Il est vrai que plusieurs études ont montré que l'application du barème a diminué le montant des indemnités pour les salariés à faible ancienneté";"0";"0";"0";"1";"2019-07-30 16:16:32"
"4306";"4761d0f17530594c6a646a7c7e2d69de";"0";"1";"20";"Il anticipe son départ alors que la société n'a rien contre lui"", défend l'avocate de l'employeur de Bertrand aux prud'hommes";"1";"1";"1";"1";"2019-07-30 16:28:33"
"4307";"f89f186741d6f440c6234e7e9c73218f";"0";"1";"9";"Responsable d'une boutique, Bertrand a été licencié pour inaptitude";"1";"1";"1";"1";"2019-07-30 16:28:36"
"4308";"f2efe2c8fac89a590e67c583333c94fa";"0";"0";"20";"Des emplois qualifiés dont la rémunération moyenne, par exemple pour les employés de production, dépasse 50 000 dollars annuels bruts";"0";"0";"0";"1";"2019-07-30 16:16:52"
"4309";"c4b6cb96bd63c84ba9d5dad89077d3df";"0";"1";"29";"En 2020, l'industrie aérospatiale québécoise comptera ainsi près de 47 000 emplois, soit une hausse de 11,5% en deux ans, selon le Comité sectoriel de main-d'oeuvre en aérospatiale (CAMAQ)";"0";"1";"1";"1";"2019-07-30 16:28:42"
"4310";"8896cde972d28942e7a8ef15a1b0562c";"0";"2";"7";"130 emplois créés chez Derichebourg Atis aéronautique";"0";"1";"1";"1";"2019-07-30 16:28:46"
"4311";"0a0be6e5fabe0e8e7642d32d8ccd7fff";"0";"4";"29";"En marge du dernier Salon du Bourget, le ministre québécois de l'Economie et l'Innovation, Pierre Fitzgibbon, s'est d'ailleurs réjoui de ""la vigueur et la force"" de l'industrie aérospatiale québécoise";"1";"1";"1";"1";"2019-07-30 16:28:51"
"4312";"ea3cbbfe36a7e51c4d9c2cbd82b306fb";"0";"0";"11";"Pour preuve, plusieurs projets d'investissement et de partenariats ont été annoncés";"0";"0";"0";"1";"2019-07-30 16:34:16"
"4313";"a997bf14b497855f2fd377c7855cdb13";"0";"5";"30";"L'entreprise française Derichebourg Atis aéronautique a ainsi prévu d'implanter une filiale à Montréal pour se rapprocher de l'écosystème aérospatial de la métropole et consolider ses activités en Amérique du Nord";"0";"1";"1";"1";"2019-07-30 16:29:17"
"4314";"4c57abc7535dee04e8922baa71cdc845";"0";"0";"14";"La société prévoit la création de 130 emplois au cours des trois prochaines années";"0";"0";"0";"1";"2019-07-30 16:29:32"
"4315";"e0ddf9ed0ce4d60d7be2def403572466";"0";"5";"30";"Le gouvernement du Québec a également signé une entente de principe avec l'entreprise française Flying Whales , pour qu'elle installe, dans la Belle Province, ses activités destinées à desservir l'Amérique";"0";"1";"1";"1";"2019-07-30 16:34:11"
"4316";"862cfcba08e0c37a45bc16233b920c8b";"0";"0";"9";"Un partenariat doit être conclu d'ici le 30 septembre";"0";"0";"0";"1";"2019-07-30 16:34:13"
"4317";"542c53546d71c91ff859f9a660332167";"0";"0";"7";"""On nous donne plus facilement notre chance""";"0";"0";"0";"1";"2019-07-30 16:17:00"
"4318";"c43568a6627b67680b6f5846d34b1dde";"0";"0";"10";"On peut le regretter, mais ce n'est pas la question";"0";"0";"0";"1";"2019-07-30 16:17:02"
"4319";"426b74b46509ff00e9ea6fe68118e758";"0";"0";"14";"Une décision qu'il conteste aux prud'hommes : c'est son assistante qui l'aurait fait craquer";"0";"0";"0";"1";"2019-07-30 16:17:07"
"4320";"51adb5537518d2252ea3833dd0720007";"0";"0";"12";"Les conflits qui animent les prud'hommes reflètent chaque jour notre histoire sociale";"0";"0";"0";"1";"2019-07-30 16:17:08"
"4321";"29984ad384ad2242b2e6de76615c0948";"0";"0";"7";"L'audience en bureau de jugement est publique";"0";"0";"0";"1";"2019-07-30 16:17:10"
"4324";"b823d5340d0967085b05da968b7d2736";"0";"4";"14";"Thales Canada n'est pas en reste : en collaboration avec Bell Helicopter Textron inc";"0";"1";"1";"1";"2019-07-30 16:34:39"
"4326";"fdc4673b6186925c7fe872bab398b33a";"0";"0";"17";"Cette ambiance de travail si pénible est la cause de ses arrêts maladie , explique son avocate";"0";"0";"0";"1";"2019-07-30 16:17:54"
"4327";"6db33b823a40d4cbe4097158a3c67f4d";"0";"0";"16";"Son employeur aurait dû se séparer de la femme qu'il accuse avant qu'il ne tombe malade";"0";"0";"0";"1";"2019-07-30 16:17:58"
"4328";"a72f29940c7b709680404c658dc3187a";"0";"0";"7";"Un argument que réfute la partie adverse";"0";"0";"0";"1";"2019-07-30 16:17:58"
"4329";"e6b26a838b9698d9751d536a71057035";"0";"0";"23";"Le rôle du juge n'est pas de dire si c'est une bonne ou une mauvaise mesure, mais s'il est conforme aux textes internationaux";"0";"0";"0";"1";"2019-07-30 16:18:00"
"4330";"0d0cec724927fd97d10374b676a208cf";"0";"1";"9";"Indemnités aux prud'hommes : tempête sur le barème Macron";"0";"0";"1";"1";"2019-07-30 16:34:48"
"4332";"68d3e7e57e2d9ceaf21b84c7e57e8dbf";"0";"3";"30";"Thales Canada prévoit que ce projet de plus de 11 millions de dollars engendrera la création de 20 emplois d'ici 2021 dans ses installations de l'arrondissement de Saint-Laurent, à Montréal";"0";"1";"1";"1";"2019-07-30 16:30:03"
"4333";"121d046a2e82a8b9e8b38416e05d3c91";"0";"1";"28";"Parmi les grands recruteurs montréalais, citons également CAE, le fabricant de simulateurs de vol, leader mondial dans la formation de pilotes (220 000 membres d'équipage formés chaque année)";"0";"1";"1";"1";"2019-07-30 16:30:09"
"4335";"a777fcffe8e6463ef0c5074f3b9bbf34";"0";"1";"14";"L'entreprise compte plus de 9 000 employés, dont 3 500 au siège, à Montréal";"0";"1";"1";"1";"2019-07-30 16:18:16"
"4336";"71ee0540828c3a071657480cce81039b";"0";"0";"13";"Et 300 emplois sont à pourvoir cette année en ingénierie (aérospatial, mécanique, logiciel";"0";"0";"0";"1";"2019-07-30 16:30:13"
"4337";"c9a07fc951b8d4bc70d7c62741b15866";"0";"1";"9";"Immigrer au Canada : les démarches étape par étape";"0";"0";"1";"1";"2019-07-30 16:18:25"
"4338";"adabfb5b4a1ede19b000a3b13dbf3974";"0";"2";"15";"Au Canada, le bon filon du cannabis ""J'ai enseigné dans une communauté autochtone au Québec""";"0";"0";"1";"1";"2019-07-30 16:18:32"
"4339";"f9c6a56872af8b92f18bfe536e650954";"0";"6";"26";"Après avoir terminé sa formation à Polytechnique Montréal, le Toulousain Laurent Desmet a intégré CAE en tant que data scientist, il y a plus d'un an";"1";"1";"1";"1";"2019-07-30 16:30:25"
"4347";"c2c013f10d5ee05b84e1ac57839e865a";"0";"3";"9";"Prud'hommes: la Cour de Cassation valide le barème Macron";"0";"1";"1";"1";"2019-07-30 16:29:51"
"4356";"bdff682cf4348ec6773332a276991e87";"0";"0";"35";"""Oui"", a-t-elle répondu, soulignant qu'il était conçu sur la base de critères objectifs et que les indemnités obtenues aux prud'hommes s'ajoutaient à l'indemnité légale de licenciement et aux allocations chômage que le salarié pouvait percevoir";"0";"0";"0";"1";"2019-07-30 16:18:50"
"4357";"2461dd952127fca61fa942d4d0e0b54e";"0";"0";"10";"si elle ne décide pas de ne pas se prononcer";"0";"0";"0";"1";"2019-07-30 16:18:59"
"4359";"22c7873f9bb6d27bbefc6dcf17a6b86c";"0";"1";"13";"Spectacle de dauphins lors d'un spectacle au parc Marineland d'Antibes, en mars 2016";"0";"1";"1";"1";"2019-07-30 16:19:07"
"4360";"cc7595762fda814bc7f694f3e850e589";"0";"0";"7";"L’activité des parcs aquatiques bat son plein";"0";"0";"0";"1";"2019-07-30 16:19:10"
"4361";"a051f2cf7885b026369610331f5c4652";"1";"0";"23";"C’est le moment choisi par l’association «C’est assez !» pour lancer une nouvelle campagne demandant l’arrêt de la reproduction des cétacés en captivité";"0";"0";"0";"1";"2019-07-30 16:30:45"
"4362";"7cd8c8abd09c02c7037bb252c3be63a9";"0";"1";"9";"""La nature du métier reste la même qu'en France";"0";"0";"1";"1";"2019-07-30 16:19:15"
"4363";"110ffa77a62b533723ee22e1e2016b5c";"0";"0";"15";"Mais je trouve qu'on nous donne ici plus facilement notre chance et des responsabilités, remarque-t-il";"0";"0";"0";"1";"2019-07-30 16:19:16"
"4364";"ef8e882366d3abe929623994c038ca73";"0";"0";"14";"Il n'était pas prévu que je reste à la base, mais vu les opportunités";"0";"0";"0";"1";"2019-07-30 16:19:18"
"4365";"f32608715c7078818ce69618b8b81586";"0";"1";"10";"C'est comme à Toulouse, mais avec plus de neige !";"0";"0";"1";"1";"2019-07-30 16:19:25"
"4371";"a8f364df026b919b615e9a7c79c9a1a8";"0";"4";"33";"Dans une seconde vidéo, l’actrice demande au ministre de la Transition écologique et solidaire (François de Rugy, depuis remplacé par Elisabeth Borne) d’interdire la reproduction des cétacés en captivité ainsi que leur importation";"1";"1";"1";"1";"2019-07-30 16:30:51"
"4375";"fe817d51a90f499050a5a46130892301";"0";"3";"17";"Prise de parole des familles, lors de la marche pour Adama Traoré, le 20 juillet à Beaumont-sur-Oise";"1";"1";"1";"1";"2019-07-30 16:31:02"
"4376";"e042f1dc5a5fdbd20874ab6c4dd256df";"0";"2";"21";"Huit mois plus tard c’est un peu le match-retour qui se joue, cette fois dans les rues de Persan et Beaumont-sur-Oise";"0";"0";"1";"1";"2019-07-30 16:34:59"
"4377";"798a534ee776276ce069634186f8cab3";"0";"2";"15";"Des supporters algériens à Marseille en marge de la finale de la CAN vendredi soir";"0";"1";"1";"1";"2019-07-30 16:19:38"
"4378";"e38c3932918afebd319c35b95a25826a";"0";"2";"28";"Dans la ville qui compte la plus grosse communauté algérienne de France, la joie l’a emporté sur les débordements envisagés après la finale de la CAN vendredi soir";"0";"1";"1";"1";"2019-07-30 16:19:51"
"4379";"b6d8b4ecf9a2abf8f69efa2fbf3ed7a1";"0";"4";"10";"Ecologie   Greta Thunberg récompensée par le prix Liberté en Normandie";"1";"1";"1";"1";"2019-07-30 16:35:04"
"4381";"1036122c9d4a1277076ebebb05bed364";"0";"5";"18";"Greta Thunbgerg, l'activiste écologique suédoise reçoit des main d'un vétéran de la Seconde Guerre mondiale le Prix Liberté";"1";"1";"1";"1";"2019-07-30 16:35:10"
"4382";"4492015628b92f874dfa3531110ba2e8";"0";"8";"30";"La militante suédoise de la lutte climatique Greta Thunberg a reçu aujourd'hui le Prix Liberté 2019 à Caen, en Normandie, en présence de vétérans du Débarquement de Normandie de 1944";"1";"1";"1";"1";"2019-07-30 16:35:15"
"4383";"ffa83d543bf5daf6255eb23d74b6c2b5";"0";"3";"9";"Greta Thunberg récompensée par le prix Liberté en Normandie";"1";"1";"1";"1";"2019-07-30 16:35:20"
"4384";"7a344eef456743dfa7c6637beb2372b6";"0";"8";"36";"Le prix lui a été remis devant des centaines de personnes, à l’Abbaye-aux-Dames, en présence de Léon Gautier, vétéran du commando Kieffer, et Charles Norman Shay, vétéran américain du Débarquement, tous deux parrains du prix Liberté";"1";"1";"1";"1";"2019-07-30 16:35:24"
"4387";"45508daee7362feb0a4874260f73e6de";"0";"3";"22";"Les résultats sortis des urnes projetés au siège du parti de l'ex-président urkainien Petro Poroshenko, à Kiev, le dimanche 21 juillet 2019";"1";"1";"1";"1";"2019-07-30 16:35:33"
"4388";"166cf55cc32ba096c9224b51538c41b6";"0";"7";"28";"Représentants de la France périphérique avec des groupes de gilets jaunes de la Somme et des Ardennes, ou encore des manifestants du Sud, de Lyon, Toulouse, ou Grenoble";"0";"0";"1";"1";"2019-07-30 16:35:40"
"4389";"96d92317dee3cfb4c97765660a42906a";"0";"5";"20";"La finale de la Coupe d’Afrique des Nations contre les Lions de la Téranga du Sénégal, débute dans deux heures";"0";"1";"1";"1";"2019-07-30 16:36:03"
"4390";"6f5ec6c0a24558b2ae06922b7a55d9e2";"0";"0";"15";"Les drapeaux flottent sur les capots des voitures, aux fenêtres ou noués autour des cous";"0";"0";"0";"1";"2019-07-30 16:36:05"
"4391";"ac178d6d13f24a078e60494204341040";"0";"0";"7";"Mouna, 40 ans est venue en famille";"1";"1";"1";"1";"2019-07-30 16:20:06"
"4392";"260a620c543890f1239b8f26f8991d8a";"1";"3";"25";"Cette Alsacienne est descendue en vacances «pour l’ambiance car pour les Algériens de Marseille toutes les occasions sont bonnes pour faire la fête !», sourit-elle";"0";"0";"1";"1";"2019-07-30 16:37:09"
"4393";"baa0cc8ec56374f0ce1970747d3258d5";"0";"0";"17";"Lui avait remporté 73% des voix à la présidentielle d’avril, porté par une vague de dégagisme inédite";"0";"0";"0";"1";"2019-07-30 16:37:02"
"4394";"248b952aab15aceb2f238ffcbb889e29";"0";"3";"28";"Après avoir convoqué des élections législatives anticipées, son parti Le Serviteur du Peuple a mené une campagne a minima sur l’idée d’un renouvellement radical de la classe politique";"0";"1";"1";"1";"2019-07-30 16:37:01"
"4395";"54176408a7ed26841c80deaab6defe6b";"0";"0";"21";"Le 21 juillet au soir, l’ancien comédien se réjouissait avec candeur que son parti ait raflé plus de 43% des voix";"0";"0";"0";"1";"2019-07-30 16:37:11"
"4396";"8a65625127d0107a3debc2bf33529c67";"0";"2";"29";"Et la nuit a amplifié ce succès : les résultats du Serviteur du Peuple se sont appréciés au fil du dépouillement, en vertu d’un système électoral complexe, mi-proportionnel, mi-majoritaire";"0";"1";"1";"1";"2019-07-30 16:37:18"
"4397";"de7bc123be8ef97bb2c0d72a2790a1ef";"0";"0";"16";"Les candidats de la formation présidentielle remportent au moins 106 des 199 circonscriptions à candidature individuelle";"0";"0";"0";"1";"2019-07-30 16:20:11"
"4398";"b59a4c0b37ddc814b1f485084dc576d1";"0";"0";"14";"Le parti est crédité de 227 élus sur 450 dans l’hémicycle, soit la majorité";"0";"0";"0";"1";"2019-07-30 16:20:14"
"4399";"30b155e84960bd61b2769d967396ee96";"0";"3";"24";"Le décompte des résultats doit se poursuivre pendant plusieurs jours, mais il apparaît que Le Serviteur du Peuple est en mesure de gouverner seul";"0";"1";"1";"1";"2019-07-30 16:37:23"
"4400";"a7d286766aed80611a16cd91a53db507";"0";"0";"18";"Une réserve de 60 députés indépendants lui offre la possibilité de négocier des soutiens supplémentaires, si besoin est";"0";"0";"0";"1";"2019-07-30 16:20:19"
"4401";"818b5e2cd04612bd74cdbd45fd10effb";"0";"3";"35";"Ce samedi, c’était au tour des gilets jaunes d’appeler à l’union en hommage à Adama Traoré, mort trois ans et un jour plus tôt, menottes aux poignets, sur le sol de la gendarmerie de Persan";"1";"1";"1";"1";"2019-07-30 16:20:22"
"4402";"515d343ffc0a543edb934b5fcb628664";"0";"0";"6";"Elle craint tout de même l’après-match…";"0";"0";"0";"1";"2019-07-30 16:20:25"
"4403";"b345b142c91977e581a20f6974c169ff";"0";"1";"35";"Le 14 juillet, lors de la victoire en demi-finale contre le Nigeria, 12 interpellations ont eu lieu et une plainte a été déposée par les marins-pompiers contre des supporteurs les ayant ralentis dans leurs interventions";"0";"0";"1";"1";"2019-07-30 16:20:29"
"4404";"fc920dc589661269997a76c476b16a06";"0";"0";"13";"Pour la finale, le dispositif de sécurité du 14 juillet a été maintenu";"0";"0";"0";"1";"2019-07-30 16:20:33"
"4405";"e0695627b08ab05075dd5eaf93c625b7";"0";"0";"17";"Et la vente et l’usage de feux d’artifice et autres combustibles a été interdite par arrêtés préfectoraux";"0";"0";"0";"1";"2019-07-30 16:20:34"
"4406";"42fb3d811e32129b320be0e61a673bf7";"0";"0";"19";"Une interdiction qui n’impressionne personne si l’on en croit les pluies de fumigènes et les pétards jetés par dizaine";"0";"0";"0";"1";"2019-07-30 16:20:36"
"4407";"f3806de314e85fdc48a4bcc0db30c0b0";"0";"0";"13";"Le tout ponctué de klaxons et de moteurs de scooter vrombissant en continu";"0";"0";"0";"1";"2019-07-30 16:20:37"
"4408";"52b3f18d57768be38689b38466b116b0";"0";"2";"11";"Affaire Adama Traoré : l'expertise médicale de synthèse disculpe les gendarmes";"1";"1";"1";"1";"2019-07-30 16:20:40"
"4409";"efb032105355c4ba8bb52ff556780bbd";"0";"0";"16";"Au moins six fourgons de gendarmerie accompagnés de petits véhicules slaloment aux abords de la mairie";"0";"0";"0";"1";"2019-07-30 16:20:42"
"4410";"cf0dab1ce9f561b22b5a4a0193f9c966";"0";"0";"10";"Dans la foule, on voit d’un mauvais œil cette ronde";"0";"0";"0";"1";"2019-07-30 16:20:46"
"4411";"461388366f442a869d1e7b0e06e5f5b9";"0";"0";"13";"Seront-ils présents à la marche, cette année, avec l’arrivée des gilets jaunes ?";"0";"0";"1";"1";"2019-07-30 16:37:31"
"4413";"6a17fe3234d9b8924bfdda3518cdf32f";"0";"1";"22";"Un des premiers projets de loi, qu’il déposera dès l’investiture du Parlement, probablement en septembre, visera à lever l’immunité parlementaire des députés";"0";"1";"1";"1";"2019-07-30 16:37:50"
"4414";"3e01399cec8beff9cbe7b4caee1a9867";"0";"0";"28";"Au sein de l’hémicycle, le président n’aurait donc pas à s’embarrasser de négocier une coalition gouvernementale avec les quatre autres partis qui ont franchi la barre des 5%";"0";"0";"0";"1";"2019-07-30 16:20:54"
"4415";"176785e8ce8cd2cd1985e3eff5ee2d63";"0";"4";"14";", sponsorisée par l’oligarque Viktor Medvetchouk, un proche de Vladimir Poutine, devrait être marginalisée";"1";"1";"1";"1";"2019-07-30 16:37:51"
"4416";"970eb425a9988d6ef7713b74c1bbfbe8";"0";"4";"19";"Il en sera de même pour la formation conservatrice, aux relents nationalistes, Solidarité Européenne de l’ancien président Petro Porochenko";"1";"1";"1";"1";"2019-07-30 16:37:58"
"4417";"e426691e20ef604b845febb242351fb5";"0";"2";"22";"Holos, en particulier, défend la plupart des principes de refonte de la culture politique et de lutte anti-corruption que Volodymyr Zelensky promeut";"1";"1";"1";"1";"2019-07-30 16:38:08"
